"","danceability","energy","loudness","tempo","valence"
"14004",0.649,0.896,-2.704,90.009,0.924
"14005",0.492,0.896,-5.819,184.981,0.534
"14006",0.584,0.899,-5.133,118.017,0.662
"14007",0.575,0.882,-4.295,120.994,0.581
"14008",0.374,0.903,-4.49,109.118,0.429
"14009",0.215,0.911,-4.715,183.535,0.47
"14010",0.328,0.939,-1.654,185.971,0.329
"14011",0.525,0.85,-5.469,134.115,0.275
"14012",0.501,0.905,-5.721,123.277,0.584
"14013",0.427,0.908,-5.399,108.681,0.617
"14014",0.68,0.763,-8.158,105.902,0.385
"14015",0.59,0.857,-3.982,110.027,0.652
"14016",0.504,0.973,-2.887,143.067,0.685
"14017",0.543,0.808,-5.484,95.19,0.472
"14018",0.507,0.966,-2.635,136.035,0.502
"14019",0.557,0.941,-4.797,111.999,0.556
"14020",0.576,0.989,-1.909,135.093,0.352
"14021",0.492,0.987,-3.398,103.98,0.354
"14022",0.429,0.991,-4.816,137.996,0.583
"14023",0.457,0.779,-6.323,86.573,0.734
"14024",0.488,0.842,-5.926,90.003,0.41
"14025",0.503,0.926,-2.659,155.115,0.712
"14026",0.622,0.949,-4.912,144.025,0.733
"14027",0.656,0.927,-3.396,130.898,0.616
"14028",0.531,0.836,-5.204,169.171,0.637
"14029",0.523,0.98,-3.615,154.979,0.33
"14030",0.478,0.943,-3.498,95.032,0.439
"14031",0.213,0.91,-3.346,81.199,0.389
"14032",0.595,0.878,-4.341,93.94,0.465
"14033",0.49,0.938,-3.916,196.143,0.437
"14034",0.502,0.934,-3.899,102.121,0.477
"14035",0.421,0.95,-3.985,80.912,0.553
"14036",0.523,0.972,-4.451,102.64,0.501
"14037",0.536,0.966,-2.037,125.008,0.379
"14038",0.515,0.857,-4.582,92.028,0.669
"14039",0.561,0.774,-3.622,164.008,0.903
"14040",0.611,0.981,-3.503,115.97,0.522
"14041",0.519,0.892,-5.285,174.027,0.559
"14042",0.373,0.737,-5.282,177.9,0.565
"14043",0.479,0.975,-3.741,181.812,0.723
"14044",0.565,0.968,-5.165,108.003,0.693
"14045",0.419,0.878,-6.352,147.385,0.666
"14046",0.512,0.924,-5.654,122.049,0.514
"14047",0.493,0.937,-6.23,154.069,0.35
"14048",0.594,0.893,-3.792,126.063,0.417
"14049",0.46,0.981,-2.725,139.024,0.266
"14050",0.572,0.99,-1.992,106.912,0.397
"14051",0.552,0.987,-2.927,139.954,0.59
"14052",0.602,0.907,-5.587,104.348,0.461
"14053",0.586,0.967,-4.894,103.537,0.476
"14054",0.41,0.888,-4.966,159.919,0.238
"14055",0.468,0.851,-3.617,92.079,0.293
"14056",0.484,0.952,-3.785,131.937,0.57
"14057",0.447,0.972,-2.735,77.458,0.348
"14058",0.354,0.925,-3.317,196.198,0.511
"14059",0.498,0.975,-4.372,100.014,0.336
"14060",0.509,0.992,-3.099,119.957,0.479
"14061",0.453,0.95,-4.429,160.058,0.342
"14062",0.47,0.978,-5.399,117.906,0.503
"14063",0.478,0.903,-5.35,173.967,0.736
"14064",0.552,0.988,-3.65,150.027,0.224
"14065",0.495,0.943,-3.884,116.07,0.357
"14066",0.483,0.853,-3.35,111.613,0.479
"14067",0.553,0.963,-5.286,95.015,0.523
"14068",0.508,0.894,-4.664,139.944,0.248
"14069",0.368,0.973,-3.685,170.095,0.456
"14070",0.481,0.993,-3.368,125.077,0.171
"14071",0.621,0.864,-5.969,127.997,0.304
"14072",0.477,0.96,-3.856,93.039,0.413
"14073",0.381,0.904,-3.477,146.19,0.503
"14074",0.497,0.942,-4.901,139.942,0.257
"14075",0.568,0.868,-6.112,178.057,0.62
"14076",0.623,0.983,-3.548,134.975,0.271
"14077",0.507,0.99,-3.517,135.053,0.28
"14078",0.486,0.901,-4.908,107.04,0.651
"14079",0.534,0.95,-2.712,140.071,0.527
"14080",0.349,0.893,-3.676,156.939,0.531
"14081",0.65,0.953,-6.023,101.366,0.502
"14082",0.449,0.971,-3.66,144.031,0.414
"14083",0.465,0.988,-4.143,140.15,0.254
"14084",0.479,0.88,-2.792,166.021,0.764
"14085",0.487,0.964,-2.776,123.108,0.378
"14086",0.457,0.964,-2.963,111.972,0.372
"14087",0.39,0.933,-5.531,193.675,0.263
"14088",0.609,0.937,-2.912,95.961,0.493
"14089",0.387,0.994,-2.727,168.019,0.734
"14090",0.406,0.919,-4.675,93.274,0.601
"14091",0.37,0.988,-4,132.051,0.182
"14092",0.323,0.979,-2.82,178.126,0.294
"14093",0.544,0.902,-5.041,141.995,0.36
"14094",0.13,0.991,-3.126,185.364,0.505
"14095",0.55,0.918,-3.159,126.083,0.563
"14096",0.431,0.95,-4.918,191.936,0.56
"14097",0.465,0.896,-3.126,181.014,0.569
"14098",0.213,0.875,-5.854,195.28,0.664
"14099",0.344,0.972,-3.675,167.819,0.387
"14100",0.452,0.928,-3.133,129.188,0.6
"14101",0.52,0.945,-4.197,99.603,0.807
"14102",0.518,0.901,-5.17,115.289,0.529
"14103",0.398,0.978,-4.001,177.797,0.441
"14104",0.414,0.935,-4.311,197.032,0.606
"14105",0.499,0.824,-4.741,161.977,0.699
"14106",0.55,0.941,-2.467,136.993,0.469
"14107",0.519,0.913,-4.659,100.064,0.715
"14108",0.494,0.939,-3.127,177.751,0.893
"14109",0.614,0.88,-5.408,99.997,0.565
"14110",0.428,0.958,-3.587,195.938,0.375
"14111",0.236,0.971,-3.98,159.001,0.403
"14112",0.468,0.988,-3.03,139.907,0.376
"14113",0.518,0.896,-4.977,89.022,0.546
"14114",0.55,0.936,-2.876,158.02,0.767
"14115",0.529,0.975,-3.484,93.931,0.63
"14116",0.465,0.994,-2.702,165.027,0.615
"14117",0.485,0.91,-3.678,135.064,0.6
"14118",0.242,0.957,-3.621,186.151,0.504
"14119",0.381,0.939,-3.255,173.02,0.635
"14120",0.411,0.811,-4.875,159.591,0.847
"14121",0.381,0.984,-2.42,186.081,0.81
"14122",0.42,0.968,-2.353,171.004,0.392
"14123",0.379,0.935,-3.546,179.902,0.469
"14124",0.426,0.922,-4.373,180.03,0.687
"14125",0.368,0.968,-2.709,168.025,0.52
"14126",0.294,0.92,-2.471,184.007,0.582
"14127",0.335,0.982,-2.397,179.864,0.225
"14128",0.566,0.832,-4.644,175.028,0.86
"14129",0.546,0.972,-3.533,115.026,0.51
"14130",0.607,0.743,-4.984,127.942,0.752
"14131",0.503,0.89,-6.566,168.336,0.83
"14132",0.21,0.94,-3.427,179.722,0.255
"14133",0.315,0.97,-4.709,178.068,0.423
"14134",0.686,0.667,-10.263,105.917,0.332
"14135",0.589,0.881,-4.62,129.95,0.709
"14136",0.567,0.965,-3.475,112.99,0.271
"14137",0.459,0.874,-6.203,144.963,0.55
"14138",0.578,0.983,-3.008,105.013,0.397
"14139",0.398,0.986,-3.113,198.105,0.44
"14140",0.3,0.98,-3.465,105.278,0.399
"14141",0.444,0.904,-4.374,149.026,0.624
"14142",0.545,0.976,-2.674,111.962,0.549
"14143",0.588,0.938,-4.669,133.035,0.788
"14144",0.37,0.96,-4.162,89.428,0.717
"14145",0.642,0.95,-4.027,115.5,0.645
"14146",0.547,0.995,-2.872,100.064,0.508
"14147",0.481,0.973,-1.945,99.331,0.362
"14148",0.507,0.924,-4.063,100.013,0.803
"14149",0.445,0.92,-7.585,92.524,0.585
"14150",0.547,0.857,-4.001,106.008,0.287
"14151",0.376,0.961,-4.162,120.263,0.33
"14152",0.396,0.98,-5.373,191.48,0.262
"14153",0.426,0.981,-4.505,159.932,0.632
"14154",0.511,0.983,-4.183,122.021,0.431
"14155",0.459,0.954,-3.721,92.483,0.704
"14156",0.537,0.982,-3.673,132.947,0.356
"14157",0.458,0.936,-3.073,133.461,0.543
"14158",0.29,0.88,-5.242,164.26,0.427
"14159",0.595,0.919,-5.109,129.962,0.532
"14160",0.337,0.977,-3.18,197.993,0.646
"14161",0.277,0.993,-2.923,102.576,0.197
"14162",0.394,0.931,-3.42,79.893,0.665
"14163",0.577,0.936,-2.924,168.879,0.899
"14164",0.354,0.864,-6.228,157.499,0.666
"14165",0.26,0.985,-3.704,103.54,0.292
"14166",0.449,0.973,-3.786,155.023,0.719
"14167",0.522,0.955,-5.221,111.974,0.276
"14168",0.505,0.985,-4.401,119.993,0.243
"14169",0.552,0.932,-3.782,103.108,0.518
"14170",0.726,0.654,-6.201,129.013,0.624
"14171",0.975,0.535,-7.227,125.066,0.671
"14172",0.409,0.137,-9.169,162.08,0.106
"14173",0.74,0.669,-5.199,122.007,0.536
"14174",0.901,0.522,-8.304,104.053,0.329
"14175",0.757,0.849,-3.424,150.036,0.826
"14176",0.731,0.694,-5.23,109.535,0.476
"14177",0.687,0.792,-2.749,100.015,0.671
"14178",0.684,0.816,-5.211,121.993,0.702
"14179",0.531,0.854,-3.149,94.419,0.456
"14180",0.732,0.922,-1.829,120.033,0.589
"14181",0.588,0.67,-6.439,118.159,0.505
"14182",0.621,0.833,-4.723,107.009,0.759
"14183",0.749,0.723,-6.609,108.999,0.674
"14184",0.746,0.767,-2.907,94.007,0.773
"14185",0.568,0.656,-5.413,100.049,0.364
"14186",0.553,0.586,-6.319,126.684,0.443
"14187",0.765,0.704,-4.589,147.055,0.498
"14188",0.898,0.51,-6.392,112.022,0.758
"14189",0.554,0.667,-9.343,100.017,0.281
"14190",0.839,0.63,-7.047,106,0.393
"14191",0.289,0.841,-4.33,183.17,0.399
"14192",0.679,0.702,-4.539,81.992,0.446
"14193",0.655,0.602,-6.015,164.117,0.599
"14194",0.579,0.672,-6.05,160.968,0.743
"14195",0.643,0.718,-4.366,114.03,0.691
"14196",0.48,0.902,-2.597,98.032,0.67
"14197",0.739,0.742,-4.586,124.016,0.659
"14198",0.761,0.827,-3.146,105.021,0.962
"14199",0.801,0.765,-5.944,150.002,0.405
"14200",0.841,0.798,-4.206,95.948,0.591
"14201",0.717,0.605,-5.68,81.047,0.387
"14202",0.29,0.889,-2.611,98.835,0.651
"14203",0.442,0.585,-10.332,97.565,0.116
"14204",0.733,0.533,-6.971,104.506,0.483
"14205",0.372,0.536,-6.608,143.833,0.149
"14206",0.694,0.852,-5.34,107.178,0.377
"14207",0.583,0.602,-5.191,105.858,0.667
"14208",0.975,0.535,-7.227,125.066,0.671
"14209",0.654,0.663,-5.91,160.04,0.269
"14210",0.911,0.529,-7.996,105.067,0.76
"14211",0.908,0.377,-10.746,137.93,0.736
"14212",0.858,0.664,-7.637,142.035,0.656
"14213",0.556,0.736,-7.78,98.228,0.396
"14214",0.752,0.694,-7.081,94.699,0.714
"14215",0.594,0.68,-5.228,105.131,0.818
"14216",0.914,0.467,-11.173,130.006,0.385
"14217",0.769,0.839,-3.962,145.064,0.526
"14218",0.9,0.831,-5.392,139.987,0.661
"14219",0.803,0.647,-6.726,150.008,0.795
"14220",0.746,0.504,-9.378,159.94,0.372
"14221",0.749,0.84,-4.226,92.027,0.548
"14222",0.692,0.616,-10.693,141.106,0.639
"14223",0.789,0.654,-7.776,139.88,0.447
"14224",0.777,0.659,-7.924,150.062,0.433
"14225",0.771,0.705,-6.034,103.959,0.46
"14226",0.761,0.827,-3.146,105.021,0.962
"14227",0.629,0.647,-3.791,139.787,0.531
"14228",0.845,0.787,-6.788,139.986,0.507
"14229",0.922,0.563,-5.598,108.016,0.693
"14230",0.845,0.668,-6.702,106.017,0.721
"14231",0.887,0.501,-7.982,145.995,0.403
"14232",0.692,0.787,-5.897,74.961,0.651
"14233",0.822,0.579,-7.804,128.018,0.417
"14234",0.836,0.614,-4.543,101.97,0.603
"14235",0.673,0.684,-8.347,175.862,0.516
"14236",0.76,0.742,-4.788,129.998,0.488
"14237",0.844,0.811,-4.625,115.056,0.638
"14238",0.757,0.579,-3.827,99.968,0.56
"14239",0.743,0.651,-4.452,137.184,0.511
"14240",0.761,0.685,-9.796,103.949,0.596
"14241",0.847,0.434,-12.466,140.005,0.44
"14242",0.87,0.52,-11.576,130.01,0.69
"14243",0.897,0.564,-6.787,142.062,0.38
"14244",0.558,0.628,-8.314,101.778,0.951
"14245",0.698,0.647,-7.632,180.049,0.355
"14246",0.942,0.735,-5.613,134.076,0.62
"14247",0.851,0.603,-6.226,104.007,0.585
"14248",0.847,0.511,-7.413,137.068,0.787
"14249",0.811,0.623,-7.401,110.37,0.576
"14250",0.785,0.849,-4.16,98.02,0.452
"14251",0.841,0.587,-6.166,99.91,0.791
"14252",0.907,0.762,-3.778,139.967,0.734
"14253",0.619,0.547,-8.524,159.92,0.631
"14254",0.831,0.723,-6.335,146.075,0.592
"14255",0.888,0.712,-5.327,109.004,0.847
"14256",0.691,0.598,-4.922,100.747,0.645
"14257",0.754,0.514,-9.033,96.606,0.503
"14258",0.536,0.672,-5.367,124.756,0.641
"14259",0.805,0.456,-10.972,141.155,0.484
"14260",0.801,0.765,-5.944,150.002,0.405
"14261",0.583,0.848,-5.24,99.365,0.584
"14262",0.744,0.493,-11.182,105.155,0.34
"14263",0.783,0.888,-1.845,105.028,0.892
"14264",0.893,0.515,-10.899,143.105,0.613
"14265",0.846,0.674,-3.409,103.088,0.704
"14266",0.901,0.772,-5.316,104.982,0.629
"14267",0.824,0.829,-7.202,143.028,0.733
"14268",0.693,0.571,-8.456,122.104,0.373
"14269",0.744,0.678,-3.144,139.961,0.118
"14270",0.584,0.742,-4.058,102.092,0.285
"14271",0.573,0.789,-3.874,120.038,0.378
"14272",0.812,0.399,-15.975,154.024,0.155
"14273",0.565,0.669,-5.312,126.59,0.849
"14274",0.93,0.772,-5.719,139.371,0.829
"14275",0.716,0.537,-6.93,99.902,0.214
"14276",0.847,0.834,-6.352,140.054,0.673
"14277",0.687,0.527,-6.614,149.874,0.448
"14278",0.848,0.622,-6.123,144.986,0.452
"14279",0.95,0.679,-2.656,106.037,0.768
"14280",0.598,0.743,-3.702,138.272,0.551
"14281",0.85,0.489,-5.849,76.479,0.551
"14282",0.636,0.581,-9.27,155.884,0.577
"14283",0.72,0.588,-8.229,135.961,0.487
"14284",0.758,0.383,-15.023,98.26,0.69
"14285",0.675,0.554,-8.928,85.664,0.435
"14286",0.897,0.648,-7.54,153.959,0.688
"14287",0.897,0.524,-3.528,127.072,0.133
"14288",0.645,0.667,-5.72,164.012,0.751
"14289",0.687,0.631,-6.068,131.514,0.575
"14290",0.849,0.722,-6.274,135.948,0.591
"14291",0.656,0.542,-7.358,166.11,0.551
"14292",0.757,0.69,-5.327,132.064,0.914
"14293",0.955,0.492,-8.444,130.062,0.904
"14294",0.826,0.615,-7.979,98.056,0.543
"14295",0.736,0.482,-8.242,140.064,0.608
"14296",0.699,0.558,-7.622,79.992,0.493
"14297",0.834,0.73,-3.714,155.008,0.446
"14298",0.917,0.786,-4.921,143.038,0.441
"14299",0.889,0.385,-11.767,125.995,0.235
"14300",0.9,0.653,-6.962,112.503,0.399
"14301",0.738,0.629,-4.882,146.067,0.319
"14302",0.733,0.63,-4.296,149.989,0.832
"14303",0.765,0.704,-4.589,147.055,0.498
"14304",0.792,0.743,-2.806,150.024,0.742
"14305",0.754,0.342,-8.677,128.981,0.423
"14306",0.962,0.573,-5.924,125.035,0.728
"14307",0.85,0.785,-4.963,145.063,0.718
"14308",0.8,0.578,-5.144,143.01,0.367
"14309",0.785,0.554,-6.571,128.047,0.144
"14310",0.855,0.694,-4.393,122.078,0.49
"14311",0.68,0.732,-7.108,75.422,0.864
"14312",0.71,0.814,-4.575,155.02,0.714
"14313",0.753,0.616,-7.34,156.83,0.287
"14314",0.909,0.405,-8.133,154.984,0.455
"14315",0.901,0.522,-8.304,104.053,0.329
"14316",0.79,0.629,-4.055,170.023,0.267
"14317",0.892,0.301,-11.21,127.964,0.305
"14318",0.921,0.537,-5.723,128.009,0.711
"14319",0.665,0.89,-2.39,139.943,0.32
"14320",0.665,0.651,-5.515,163.935,0.237
"14321",0.585,0.709,-6.072,111.913,0.21
"14322",0.874,0.492,-7.399,127.067,0.587
"14323",0.814,0.495,-7.405,140.885,0.347
"14324",0.487,0.789,-3.69,150.007,0.0564
"14325",0.715,0.617,-5.558,176.108,0.289
"14326",0.776,0.608,-6.478,156.025,0.402
"14327",0.755,0.575,-8.392,85.994,0.493
"14328",0.936,0.495,-6.062,139.951,0.299
"14329",0.789,0.524,-7.942,138.064,0.343
"14330",0.854,0.817,-3.833,145.976,0.704
"14331",0.902,0.819,-3.321,89,0.746
"14332",0.877,0.562,-7.096,99.977,0.376
"14333",0.876,0.786,-4.884,153.068,0.575
"14334",0.73,0.86,-3.532,129.952,0.647
"14335",0.52,0.538,-8.109,141.894,0.177
"14336",0.767,0.538,-6.044,81.031,0.343
"14337",0.759,0.73,-7.985,115.007,0.74
"14338",0.938,0.5,-10.08,140.011,0.462
"14339",0.792,0.454,-6.753,161.993,0.674
"14340",0.921,0.748,-5.093,139.979,0.801
"14341",0.484,0.576,-8.431,78.303,0.317
"14342",0.49,0.426,-13.621,78.44,0.238
"14343",0.703,0.5,-8.359,139.937,0.357
"14344",0.869,0.393,-11.077,138.029,0.773
"14345",0.723,0.401,-9.584,149.773,0.137
"14346",0.756,0.536,-11.151,112.357,0.509
"14347",0.478,0.858,-8.463,172.016,0.524
"14348",0.723,0.473,-11.193,173.971,0.579
"14349",0.598,0.674,-9.426,74.772,0.481
"14350",0.69,0.731,-5.473,82.017,0.703
"14351",0.728,0.336,-11.41,78.909,0.434
"14352",0.622,0.544,-8.505,90.239,0.326
"14353",0.621,0.435,-7.997,134.37,0.803
"14354",0.688,0.684,-9.166,91.511,0.875
"14355",0.594,0.65,-6.867,86.038,0.292
"14356",0.552,0.793,-5.231,79.778,0.637
"14357",0.575,0.719,-6.921,116.505,0.509
"14358",0.483,0.53,-5.244,214.686,0.418
"14359",0.564,0.643,-9.113,163.076,0.632
"14360",0.525,0.331,-15.85,119.498,0.358
"14361",0.705,0.683,-12.15,82.968,0.549
"14362",0.721,0.526,-5.967,173.987,0.959
"14363",0.889,0.325,-13.201,106.809,0.718
"14364",0.81,0.258,-13.478,90.01,0.357
"14365",0.349,0.732,-8.883,80.851,0.404
"14366",0.678,0.863,-5.741,174.155,0.595
"14367",0.879,0.473,-8.478,127.352,0.632
"14368",0.632,0.674,-6.196,164.053,0.847
"14369",0.479,0.677,-3.524,84.246,0.604
"14370",0.828,0.428,-5.976,95.037,0.491
"14371",0.652,0.737,-5.847,89.995,0.667
"14372",0.47,0.201,-17.869,91.082,0.718
"14373",0.844,0.371,-13.352,144.036,0.364
"14374",0.585,0.747,-8.277,119.997,0.284
"14375",0.402,0.629,-8.141,166.643,0.656
"14376",0.672,0.534,-12.922,87.144,0.686
"14377",0.594,0.493,-9.432,75.285,0.553
"14378",0.528,0.561,-8.617,144.034,0.607
"14379",0.864,0.533,-7.295,85.015,0.324
"14380",0.811,0.17,-12.031,85.969,0.414
"14381",0.662,0.725,-6.08,96.106,0.419
"14382",0.789,0.532,-8.604,90.024,0.667
"14383",0.904,0.557,-6.717,90.844,0.819
"14384",0.621,0.451,-6.879,87.686,0.309
"14385",0.901,0.574,-8.611,90.055,0.707
"14386",0.816,0.664,-7.741,77.026,0.962
"14387",0.58,0.573,-11.446,83.792,0.381
"14388",0.575,0.609,-7.421,176.079,0.869
"14389",0.476,0.559,-9.418,106.63,0.631
"14390",0.768,0.936,-8.158,148.502,0.572
"14391",0.815,0.856,-3.825,91.995,0.872
"14392",0.924,0.782,-4.55,95.01,0.745
"14393",0.808,0.767,-4.912,94.998,0.722
"14394",0.841,0.898,-3.439,96.059,0.862
"14395",0.631,0.67,-6.958,213.99,0.884
"14396",0.879,0.689,-6.43,95.034,0.736
"14397",0.732,0.708,-7.905,175.924,0.717
"14398",0.783,0.824,-4.973,93.998,0.726
"14399",0.787,0.679,-4.913,89.988,0.875
"14400",0.743,0.787,-5.402,192.117,0.719
"14401",0.675,0.921,-6.083,97.01,0.7
"14402",0.804,0.745,-5.805,95.024,0.512
"14403",0.679,0.818,-5.67,95.013,0.392
"14404",0.831,0.716,-7.42,94.027,0.655
"14405",0.771,0.815,-5.423,94.016,0.524
"14406",0.651,0.733,-5.344,94.076,0.499
"14407",0.662,0.896,-5.311,90.622,0.79
"14408",0.829,0.878,-5.951,87.991,0.883
"14409",0.808,0.697,-5.899,95.06,0.554
"14410",0.815,0.768,-6.276,93.971,0.667
"14411",0.879,0.888,-5.684,119.942,0.663
"14412",0.677,0.946,-2.887,96.011,0.948
"14413",0.833,0.626,-7.715,92.013,0.409
"14414",0.809,0.689,-7.098,90.004,0.498
"14415",0.815,0.826,-5.217,95.031,0.737
"14416",0.855,0.794,-6.498,96.013,0.751
"14417",0.805,0.792,-6.511,94.99,0.791
"14418",0.696,0.722,-7.352,92.017,0.464
"14419",0.805,0.814,-6.102,95.016,0.509
"14420",0.832,0.815,-7.81,95.031,0.809
"14421",0.738,0.85,-5.818,94.999,0.678
"14422",0.847,0.873,-4.805,116.007,0.966
"14423",0.841,0.808,-5.55,95,0.66
"14424",0.795,0.768,-4.954,95.041,0.735
"14425",0.86,0.699,-6.415,93.992,0.871
"14426",0.777,0.696,-8.168,92.96,0.527
"14427",0.744,0.921,-4.521,93.001,0.718
"14428",0.788,0.674,-8.392,94.997,0.864
"14429",0.944,0.874,-3.814,120.056,0.836
"14430",0.788,0.735,-7.171,94.004,0.399
"14431",0.794,0.831,-9.235,172.407,0.328
"14432",0.843,0.797,-4.962,96.948,0.697
"14433",0.883,0.626,-7.541,107.023,0.565
"14434",0.714,0.937,-2.618,92.996,0.669
"14435",0.794,0.741,-4.959,95.006,0.805
"14436",0.793,0.823,-6.39,91.997,0.616
"14437",0.776,0.857,-5.824,95.02,0.552
"14438",0.79,0.551,-7.674,179.277,0.787
"14439",0.785,0.687,-6.623,85.979,0.699
"14440",0.802,0.625,-8.589,94.995,0.676
"14441",0.958,0.807,-8.793,109.239,0.87
"14442",0.87,0.686,-7.748,107.965,0.55
"14443",0.738,0.629,-4.882,146.067,0.319
"14444",0.962,0.573,-5.924,125.035,0.728
"14445",0.901,0.522,-8.304,104.053,0.329
"14446",0.955,0.492,-8.444,130.062,0.904
"14447",0.757,0.501,-5.593,89.931,0.91
"14448",0.879,0.662,-6.162,117.975,0.723
"14449",0.71,0.814,-4.575,155.02,0.714
"14450",0.876,0.786,-4.884,153.068,0.575
"14451",0.758,0.782,-6.153,91.073,0.676
"14452",0.611,0.466,-11.361,192.08,0.223
"14453",0.843,0.643,-8.42,150.033,0.851
"14454",0.892,0.651,-8.645,105.814,0.599
"14455",0.735,0.482,-9.445,181.995,0.315
"14456",0.895,0.839,-4.512,149.951,0.756
"14457",0.9,0.653,-6.962,112.503,0.399
"14458",0.931,0.387,-9.127,125.978,0.376
"14459",0.81,0.572,-7.552,99.987,0.596
"14460",0.743,0.87,-2.188,99.075,0.884
"14461",0.671,0.837,-4.828,88.838,0.686
"14462",0.745,0.389,-7.803,100.037,0.153
"14463",0.553,0.759,-3.385,94.046,0.246
"14464",0.844,0.935,-3.585,118.999,0.958
"14465",0.665,0.89,-2.39,139.943,0.32
"14466",0.79,0.629,-4.055,170.023,0.267
"14467",0.743,0.339,-7.678,203.927,0.118
"14468",0.754,0.342,-8.677,128.981,0.423
"14469",0.847,0.674,-5.836,137.035,0.803
"14470",0.835,0.935,-4.194,75.023,0.792
"14471",0.763,0.708,-6.297,160.035,0.732
"14472",0.746,0.404,-9.849,142.913,0.686
"14473",0.917,0.786,-4.921,143.038,0.441
"14474",0.905,0.512,-8.949,129.058,0.21
"14475",0.832,0.485,-4.521,136.039,0.0721
"14476",0.415,0.517,-6.702,98.021,0.323
"14477",0.838,0.625,-6.417,113.967,0.386
"14478",0.83,0.546,-5.716,182.973,0.535
"14479",0.437,0.481,-9.681,83.606,0.216
"14480",0.712,0.626,-7.966,96.177,0.721
"14481",0.68,0.563,-5.843,145.028,0.374
"14482",0.699,0.558,-7.622,79.992,0.493
"14483",0.793,0.775,-2.354,146.032,0.232
"14484",0.733,0.737,-6.362,149.048,0.293
"14485",0.907,0.734,-3.112,133.964,0.351
"14486",0.767,0.538,-6.044,81.031,0.343
"14487",0.755,0.594,-5.906,178.929,0.237
"14488",0.719,0.497,-7.661,81.651,0.345
"14489",0.804,0.752,-4.496,87.967,0.358
"14490",0.8,0.956,-4.432,90.025,0.65
"14491",0.906,0.672,-5.828,123.02,0.734
"14492",0.784,0.44,-6.566,118.089,0.22
"14493",0.823,0.513,-6.382,104.992,0.04
"14494",0.797,0.343,-9.327,147.945,0.486
"14495",0.904,0.756,-3.746,140.005,0.342
"14496",0.568,0.368,-12.486,79.697,0.0544
"14497",0.589,0.884,-4.313,163.88,0.562
"14498",0.776,0.608,-6.478,156.025,0.402
"14499",0.843,0.661,-5.841,140.023,0.552
"14500",0.737,0.77,-7.753,158.351,0.431
"14501",0.833,0.567,-5.16,127.995,0.203
"14502",0.742,0.579,-5.024,144.994,0.502
"14503",0.56,0.156,-17.285,126.64,0.558
"14504",0.66,0.225,-21.099,75.06,0.213
"14505",0.579,0.617,-7.586,80.439,0.718
"14506",0.394,0.902,-6.33,150.166,0.627
"14507",0.519,0.496,-10.539,67.069,0.637
"14508",0.655,0.0909,-13.247,141.113,0.509
"14509",0.718,0.445,-9.502,151.991,0.722
"14510",0.577,0.312,-13.453,80.698,0.372
"14511",0.455,0.93,-3.21,91.41,0.429
"14512",0.477,0.279,-10.959,115.052,0.332
"14513",0.646,0.772,-7.274,144.237,0.704
"14514",0.91,0.613,-5.521,130.128,0.844
"14515",0.675,0.493,-5.197,129.979,0.817
"14516",0.795,0.864,-3.095,130.017,0.781
"14517",0.957,0.667,-5.353,132.01,0.556
"14518",0.879,0.866,-5.493,128.017,0.679
"14519",0.66,0.958,-5.406,144.64,0.484
"14520",0.721,0.649,-6.535,102.981,0.56
"14521",0.739,0.671,-5.685,109.892,0.755
"14522",0.805,0.513,-6.383,114.989,0.355
"14523",0.568,0.292,-14.276,133.55,0.505
"14524",0.187,0.147,-14.995,91.686,0.069
"14525",0.871,0.55,-6.113,96.018,0.448
"14526",0.651,0.672,-7.332,88.946,0.747
"14527",0.839,0.81,-3.565,95.01,0.932
"14528",0.687,0.951,-4.391,93.996,0.91
"14529",0.764,0.59,-4.292,99.996,0.281
"14530",0.421,0.546,-9.424,101.25,0.681
"14531",0.702,0.659,-6.766,79.64,0.843
"14532",0.571,0.755,-7.907,107.951,0.875
"14533",0.654,0.72,-7.731,99.911,0.678
"14534",0.622,0.78,-4.687,106.16,0.818
"14535",0.739,0.809,-5.134,89.734,0.866
"14536",0.845,0.663,-5.233,94.215,0.508
"14537",0.8,0.693,-5.72,152.081,0.424
"14538",0.826,0.815,-4.773,163.073,0.68
"14539",0.684,0.781,-5.403,172.022,0.832
"14540",0.457,0.949,-6.227,130.672,0.758
"14541",0.883,0.58,-7.287,119.994,0.096
"14542",0.675,0.761,-4.469,119.001,0.428
"14543",0.81,0.703,-6.436,104.051,0.869
"14544",0.813,0.869,-6.211,92.999,0.9
"14545",0.676,0.879,-4.437,125.05,0.776
"14546",0.841,0.799,-7.232,87.989,0.74
"14547",0.854,0.918,-6.552,93.019,0.735
"14548",0.805,0.814,-6.102,95.016,0.509
"14549",0.65,0.801,-5.407,166.16,0.74
"14550",0.751,0.579,-4.036,105.031,0.349
"14551",0.77,0.668,-6.942,99.16,0.94
"14552",0.82,0.717,-6.191,104.005,0.843
"14553",0.491,0.683,-7.579,174.444,0.554
"14554",0.831,0.604,-6.507,98.982,0.607
"14555",0.352,0.919,-6.499,173.861,0.553
"14556",0.616,0.989,-1.698,95.036,0.902
"14557",0.644,0.619,-6.38,176.243,0.745
"14558",0.557,0.0723,-15.012,82.446,0.289
"14559",0.8,0.757,-5.118,100.005,0.842
"14560",0.723,0.777,-3.503,91.017,0.961
"14561",0.547,0.2,-16.734,91.768,0.551
"14562",0.511,0.737,-4.441,171.908,0.607
